Document Date,Order,Material/Veh/Equip,Material Description,Batch,Quantity,Amount in LC
06-07-2022,IEXVL274767,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-686
06-07-2022,IEXVL274768,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-686
06-07-2022,IEXVL274768,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-686
06-07-2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-784
06-07-2022,IEXVL274768,4000005827,LOCK BOLT&NUT 20X200MM,TRI,7.0,686
5/26/2022,IEXVL271581,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-1.0,-98
5/25/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
5/20/2022,IEXVL274856,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
5/20/2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
5/20/2022,IEXVL274770,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
5/20/2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
5/18/2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
5/18/2022,IEXVL274770,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
5/18/2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
5/18/2022,IEXVL274830,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
5/18/2022,IEXVL274831,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.98
5/14/2022,IEXVL274768,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
5/14/2022,IEXVL274767,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
5/14/2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
5/14/2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
5/14/2022,IEXVL274752,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
5/14/2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
05-11-2022,IEXVL274752,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
05-11-2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
05-11-2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
05-11-2022,IEXVL274830,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
05-11-2022,IEXVL274831,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
05-11-2022,IEXVL274856,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
05-08-2022,IEXVL273547,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
05-08-2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-3.0,-294
05-07-2022,IEXVL274752,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
05-07-2022,IEXVL273608,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
05-07-2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
05-07-2022,IEXVL274831,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
05-07-2022,IEXVL273612,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
05-07-2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
05-07-2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
05-07-2022,IEXVL274830,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
05-07-2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
05-04-2022,IEXVL272411,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
05-04-2022,IEXVL271404,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
05-04-2022,IEXVL272323,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
05-01-2022,IEXVL274830,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
05-01-2022,IEXVL274831,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
05-01-2022,IEXVL274856,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
05-01-2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
05-01-2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/30/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/28/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/26/2022,IEXVL271542,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/26/2022,IEXVL274768,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-11.0,"-1,077.99"
4/26/2022,IEXVL274770,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-11.0,"-1,077.99"
4/26/2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.99"
4/26/2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.99"
4/26/2022,IEXVL274828,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.99"
4/26/2022,IEXVL274752,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.99"
4/23/2022,IEXVL274768,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/23/2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/23/2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/23/2022,IEXVL273560,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/23/2022,IEXVL274767,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/23/2022,IEXVL273612,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/23/2022,IEXVL274770,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/23/2022,IEXVL273548,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/23/2022,IEXVL272411,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/23/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/23/2022,IEXVL272409,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/21/2022,IEXVL272411,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-3.0,-294
4/21/2022,IEXVL272121,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/19/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/19/2022,IEXVL272121,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/18/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/18/2022,IEXVL272323,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-4.0,-392
4/15/2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/15/2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/15/2022,IEXVL273612,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/15/2022,IEXVL273560,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/15/2022,IEXVL274767,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/15/2022,IEXVL273548,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/15/2022,IEXVL271582,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/13/2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/13/2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/13/2022,IEXVL274830,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/13/2022,IEXVL274831,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/13/2022,IEXVL274856,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
4/13/2022,IEXVL273548,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/13/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
4/13/2022,IEXVL273547,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-11-2022,IEXVL274770,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
04-11-2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
04-11-2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
04-11-2022,IEXVL274767,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
04-11-2022,IEXVL274768,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
04-11-2022,IEXVL271098,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
04-11-2022,IEXVL273547,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
04-11-2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-09-2022,IEXVL271582,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-09-2022,IEXVL273547,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-09-2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-08-2022,IEXVL274830,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
04-08-2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
04-08-2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-11.0,"-1,077.99"
04-08-2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-11.0,"-1,077.99"
04-08-2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
04-08-2022,IEXVL273560,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
04-06-2022,IEXVL271404,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-06-2022,IEXVL273548,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-06-2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-04-2022,IEXVL271296,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-04-2022,IEXVL272121,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-04-2022,IEXVL271098,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.99
04-01-2022,IEXVL274856,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
04-01-2022,IEXVL272411,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
04-01-2022,IEXVL274752,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
04-01-2022,IEXVL271582,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-01-2022,IEXVL271232,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
04-01-2022,IEXVL274831,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
04-01-2022,IEXVL274830,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
04-01-2022,IEXVL271406,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
04-01-2022,IEXVL272322,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.99
2/28/2022,IEXVL273547,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
3/26/2022,IEXVL272409,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-4.0,-392
3/26/2022,IEXVL272121,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
3/26/2022,IEXVL271098,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.99
3/30/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
3/30/2022,IEXVL272121,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
3/29/2022,IEXVL271582,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
3/28/2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
3/28/2022,IEXVL274770,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
3/28/2022,IEXVL274830,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
3/28/2022,IEXVL273612,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.99
3/28/2022,IEXVL271581,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-9.0,-881.99
3/28/2022,IEXVL273608,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-9.0,-881.99
3/25/2022,IEXVL273547,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.99
3/24/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.97
3/24/2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
3/24/2022,IEXVL274770,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
3/24/2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
3/24/2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
3/24/2022,IEXVL273612,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
3/24/2022,IEXVL274831,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
3/24/2022,IEXVL272322,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.97
3/24/2022,IEXVL271582,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.98
3/20/2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
3/20/2022,IEXVL274767,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-9.0,-881.96
3/20/2022,IEXVL274768,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-9.0,-881.96
3/20/2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-9.0,-881.96
3/20/2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-9.0,-881.96
3/20/2022,IEXVL274770,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
3/20/2022,IEXVL271098,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.97
3/20/2022,IEXVL271542,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.97
3/19/2022,IEXVL273547,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.96
3/15/2022,IEXVL274856,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-14.0,"-1,371.94"
3/15/2022,IEXVL274828,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.95"
3/15/2022,IEXVL274831,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.95"
3/15/2022,IEXVL274752,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.95"
03-12-2022,IEXVL271582,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.96
03-11-2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.98
03-10-2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.98
03-10-2022,IEXVL274768,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.98
03-10-2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.98
03-10-2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.96
03-10-2022,IEXVL274767,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.98
03-07-2022,IEXVL272121,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.96
03-06-2022,IEXVL271581,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.95"
03-06-2022,IEXVL270532,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.95"
03-06-2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-14.0,"-1,371.94"
03-06-2022,IEXVL274770,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.95"
03-03-2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.96
03-03-2022,IEXVL270532,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.96
03-03-2022,IEXVL273612,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.96
03-03-2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.96
03-03-2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-979.96
03-01-2022,IEXVL271296,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.98
03-01-2022,IEXVL273547,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.98
03-01-2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.98
03-01-2022,IEXVL273548,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.98
03-01-2022,IEXVL271542,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.98
03-01-2022,IEXVL271582,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.98
2/28/2022,IEXVL274831,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
2/28/2022,IEXVL274856,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
2/28/2022,IEXVL274752,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
2/28/2022,IEXVL274828,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
2/28/2022,IEXVL272411,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
2/28/2022,IEXVL273542,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.97
2/28/2022,IEXVL271406,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-8.0,-783.97
2/26/2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.95"
2/26/2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.95"
2/26/2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.95"
2/24/2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.95"
2/24/2022,IEXVL274830,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,175.95"
2/24/2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-14.0,"-1,371.94"
2/24/2022,IEXVL274856,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.87
2/24/2022,IEXVL274831,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-13.0,"-1,272.53"
02-10-2022,IEXVL273547,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-2.0,-195.77
02-10-2022,IEXVL271581,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
02-10-2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
02-10-2022,IEXVL274752,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-14.0,"-1,370.42"
02-10-2022,IEXVL273608,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
02-09-2022,IEXVL271582,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.44
02-09-2022,IEXVL273547,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.44
02-08-2022,IEXVL271098,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.21
02-06-2022,IEXVL271296,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.33
02-06-2022,IEXVL273548,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.33
02-06-2022,IEXVL274770,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.88
02-06-2022,IEXVL274767,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.87
02-06-2022,IEXVL270532,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.87
02-06-2022,IEXVL271581,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.87
02-06-2022,IEXVL274768,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.88
02-05-2022,IEXVL271232,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-3.0,-293.66
02-05-2022,IEXVL272323,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-3.0,-293.66
02-04-2022,IEXVL273553,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
02-04-2022,IEXVL273612,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
02-04-2022,IEXVL273608,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
02-04-2022,IEXVL273560,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
02-04-2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
02-02-2022,IEXVL272121,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
02-02-2022,IEXVL273548,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
02-02-2022,IEXVL273548,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.88
02-01-2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.87
02-01-2022,IEXVL274752,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.87
02-01-2022,IEXVL274767,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.87
02-01-2022,IEXVL274768,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.87
02-01-2022,IEXVL274830,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-10.0,-978.87
1/31/2022,IEXVL272121,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-3.0,-293.66
1/31/2022,IEXVL271098,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-4.0,-391.55
1/31/2022,IEXVL271517,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-3.0,-293.66
1/29/2022,IEXVL271581,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
1/29/2022,IEXVL274776,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-13.0,"-1,272.54"
1/29/2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-13.0,"-1,272.53"
1/29/2022,IEXVL273560,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
1/28/2022,IEXVL271296,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.21
1/28/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-7.0,-685.21
1/28/2022,IEXVL272409,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
1/27/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-2.0,-195.77
1/27/2022,IEXVL272409,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-2.0,-195.77
1/27/2022,IEXVL273550,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.44
1/27/2022,IEXVL271542,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.44
1/27/2022,IEXVL272121,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
1/25/2022,IEXVL271232,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
1/24/2022,IEXVL273560,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-13.0,"-1,272.53"
1/24/2022,IEXVL273612,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-13.0,"-1,272.53"
1/24/2022,IEXVL274767,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
1/24/2022,IEXVL273608,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
1/22/2022,IEXVL271406,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
1/22/2022,IEXVL271098,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.44
1/22/2022,IEXVL271582,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-5.0,-489.44
1/19/2022,IEXVL272121,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
1/19/2022,IEXVL271582,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
1/19/2022,IEXVL274767,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-14.0,"-1,370.42"
1/19/2022,IEXVL273560,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
1/19/2022,IEXVL273608,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
1/19/2022,IEXVL273612,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
1/18/2022,IEXVL273547,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
1/18/2022,IEXVL272121,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-6.0,-587.32
1/16/2022,IEXVL272322,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
1/16/2022,IEXVL274771,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
1/16/2022,IEXVL273556,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-14.0,"-1,370.42"
1/16/2022,IEXVL272411,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-12.0,"-1,174.65"
1/15/2022,IEXVL273608,4000005827,LOCK BOLT&NUT 20X200MM,TRI,-4.0,-391.55
